index,latitude,longitude,x_m,y_m,direction,mode,drive_level
184,35.5448881667,129.2551628333,-22.659,-3.488,1,T_PARK,1.00
185,35.5448875000,129.2551610000,-22.825,-3.562,1,T_PARK,1.00
186,35.5448873333,129.2551593333,-22.976,-3.581,1,T_PARK,1.00
187,35.5448871667,129.2551575000,-23.142,-3.599,1,T_PARK,1.00
188,35.5448868333,129.2551558333,-23.293,-3.636,1,T_PARK,1.00
189,35.5448875000,129.2551543333,-23.429,-3.562,1,T_PARK,1.00
190,35.5448883333,129.2551530000,-23.550,-3.469,1,T_PARK,1.00
191,35.5448836667,129.2551806667,-21.044,-3.989,1,T_PARK,1.00
192,35.5448835000,129.2551806667,-21.044,-4.008,-1,T_PARK,1.00
193,35.5448845000,129.2551820000,-20.923,-3.896,-1,T_PARK,1.00
194,35.5448850000,129.2551840000,-20.742,-3.841,-1,T_PARK,1.00
195,35.5448850000,129.2551858333,-20.576,-3.841,-1,T_PARK,1.00
196,35.5448858333,129.2551878333,-20.395,-3.748,-1,T_PARK,1.00
197,35.5448860000,129.2551896667,-20.229,-3.729,-1,T_PARK,1.00
198,35.5448873333,129.2551906667,-20.138,-3.581,-1,T_PARK,1.00
199,35.5448881667,129.2551921667,-20.002,-3.488,-1,T_PARK,1.00
200,35.5448888333,129.2551938333,-19.851,-3.414,-1,T_PARK,1.00
201,35.5448896667,129.2551953333,-19.716,-3.321,-1,T_PARK,1.00
202,35.5448903333,129.2551968333,-19.580,-3.247,-1,T_PARK,1.00
203,35.5448910000,129.2551985000,-19.429,-3.173,-1,T_PARK,1.00
204,35.5448910000,129.2552005000,-19.248,-3.173,-1,T_PARK,1.00
205,35.5448918333,129.2552020000,-19.112,-3.080,-1,T_PARK,1.00
206,35.5448931667,129.2552031667,-19.006,-2.931,-1,T_PARK,1.00
207,35.5448941667,129.2552046667,-18.870,-2.820,-1,T_PARK,1.00
208,35.5448945000,129.2552065000,-18.704,-2.783,-1,T_PARK,1.00
209,35.5448948333,129.2552081667,-18.553,-2.746,-1,T_PARK,1.00
210,35.5448953333,129.2552100000,-18.387,-2.690,-1,T_PARK,1.00
211,35.5448960000,129.2552118333,-18.221,-2.616,-1,T_PARK,1.00
212,35.5448968333,129.2552135000,-18.070,-2.523,-1,T_PARK,1.00
213,35.5448973333,129.2552151667,-17.919,-2.468,-1,T_PARK,1.00
214,35.5448975000,129.2552170000,-17.753,-2.449,-1,T_PARK,1.00
215,35.5448978333,129.2552186667,-17.602,-2.412,-1,T_PARK,1.00
216,35.5448986667,129.2552201667,-17.466,-2.319,-1,T_PARK,1.00
217,35.5448995000,129.2552216667,-17.330,-2.226,-1,T_PARK,1.00
218,35.5448998333,129.2552233333,-17.179,-2.189,-1,T_PARK,1.00
219,35.5449003333,129.2552250000,-17.028,-2.134,-1,T_PARK,1.00
220,35.5449006667,129.2552268333,-16.862,-2.097,-1,T_PARK,1.00
221,35.5449010000,129.2552286667,-16.696,-2.059,-1,T_PARK,1.00
222,35.5449018333,129.2552305000,-16.530,-1.967,-1,T_PARK,1.00
223,35.5449020000,129.2552321667,-16.379,-1.948,-1,T_PARK,1.00
224,35.5449018333,129.2552340000,-16.213,-1.967,-1,T_PARK,1.00
225,35.5449023333,129.2552358333,-16.047,-1.911,-1,T_PARK,1.00
226,35.5449025000,129.2552378333,-15.866,-1.892,-1,T_PARK,1.00
227,35.5449026667,129.2552395000,-15.715,-1.874,-1,T_PARK,1.00
228,35.5449028333,129.2552416667,-15.519,-1.855,-1,T_PARK,1.00
