index,latitude,longitude,x_m,y_m,dr_x_m,dr_y_m,dr_yaw_deg,direction,mode,drive_level,wheel,event
157,37.2890710000,127.1073016667,-30.968,10.464,0.000,0.000,0.000,1,2,2.00,0,NONE
158,37.2890713333,127.1072996667,-31.145,10.501,0.000,0.000,0.000,1,2,2.00,0,NONE
159,37.2890718333,127.1072978333,-31.308,10.557,0.000,0.000,0.000,1,2,2.00,0,NONE
160,37.2890723333,127.1072960000,-31.470,10.613,0.000,0.000,0.000,1,2,2.00,0,NONE
161,37.2890730000,127.1072943333,-31.618,10.687,0.000,0.000,0.000,1,2,2.00,0,NONE
162,37.2890736667,127.1072923333,-31.795,10.761,0.000,0.000,0.000,1,2,2.00,0,NONE
163,37.2890740000,127.1072903333,-31.972,10.798,0.000,0.000,0.000,1,2,2.00,0,NONE
164,37.2890741667,127.1072885000,-32.134,10.817,0.000,0.000,0.000,1,2,2.00,0,NONE
165,37.2890746667,127.1072880000,-32.179,10.872,0.000,0.000,0.000,1,2,2.00,0,STOP_LINE
166,37.2890756667,127.1072868333,-32.282,10.984,0.000,0.000,0.000,1,2,2.00,0,NONE
167,37.2890758333,127.1072848333,-32.459,11.002,0.000,0.000,0.000,1,2,2.00,0,NONE
168,37.2890761667,127.1072825000,-32.666,11.039,0.000,0.000,0.000,1,2,2.00,0,NONE
169,37.2890766667,127.1072801667,-32.872,11.095,0.000,0.000,0.000,1,2,2.00,0,NONE
170,37.2890770000,127.1072781667,-33.050,11.132,0.000,0.000,0.000,1,2,2.00,0,NONE
171,37.2890778333,127.1072761667,-33.227,11.225,0.000,0.000,0.000,1,2,2.00,0,NONE
172,37.2890785000,127.1072740000,-33.419,11.299,0.000,0.000,0.000,1,2,2.00,0,NONE
173,37.2890790000,127.1072716667,-33.625,11.355,0.000,0.000,0.000,1,2,2.00,0,NONE
174,37.2890795000,127.1072695000,-33.817,11.410,0.000,0.000,0.000,1,2,2.00,0,NONE
175,37.2890800000,127.1072673333,-34.009,11.466,0.000,0.000,0.000,1,2,2.00,0,NONE
176,37.2890808333,127.1072653333,-34.186,11.559,0.000,0.000,0.000,1,2,2.00,0,NONE
177,37.2890816667,127.1072631667,-34.378,11.651,0.000,0.000,0.000,1,2,2.00,0,NONE
178,37.2890821667,127.1072615000,-34.526,11.707,0.000,0.000,0.000,1,2,2.00,0,NONE
179,37.2890826667,127.1072593333,-34.718,11.763,0.000,0.000,0.000,1,2,2.00,0,NONE
180,37.2890833333,127.1072571667,-34.909,11.837,0.000,0.000,0.000,1,2,2.00,0,NONE
181,37.2890838333,127.1072553333,-35.072,11.893,0.000,0.000,0.000,1,2,2.00,0,NONE
182,37.2890843333,127.1072533333,-35.249,11.948,0.000,0.000,0.000,1,2,2.00,0,NONE
183,37.2890850000,127.1072513333,-35.426,12.023,0.000,0.000,0.000,1,2,2.00,0,NONE
184,37.2890855000,127.1072495000,-35.588,12.078,0.000,0.000,0.000,1,2,2.00,0,NONE
185,37.2890860000,127.1072475000,-35.766,12.134,0.000,0.000,0.000,1,2,2.00,0,NONE
186,37.2890861667,127.1072455000,-35.943,12.152,0.000,0.000,0.000,1,2,2.00,0,NONE
187,37.2890865000,127.1072436667,-36.105,12.190,0.000,0.000,0.000,1,2,2.00,0,NONE
188,37.2890868333,127.1072416667,-36.282,12.227,0.000,0.000,0.000,1,2,2.00,0,NONE
189,37.2890876667,127.1072395000,-36.474,12.319,0.000,0.000,0.000,1,2,2.00,0,NONE
190,37.2890883333,127.1072376667,-36.636,12.394,0.000,0.000,0.000,1,2,2.00,0,NONE
191,37.2890891667,127.1072356667,-36.814,12.486,0.000,0.000,0.000,1,2,2.00,0,NONE
192,37.2890896667,127.1072335000,-37.005,12.542,0.000,0.000,0.000,1,2,2.00,0,NONE
193,37.2890901667,127.1072310000,-37.227,12.598,0.000,0.000,0.000,1,2,2.00,0,NONE
194,37.2890908333,127.1072288333,-37.419,12.672,0.000,0.000,0.000,1,2,2.00,0,NONE
195,37.2890916667,127.1072266667,-37.611,12.765,0.000,0.000,0.000,1,2,2.00,0,NONE
196,37.2890925000,127.1072245000,-37.803,12.857,0.000,0.000,0.000,1,2,2.00,0,NONE
197,37.2890930000,127.1072225000,-37.980,12.913,0.000,0.000,0.000,1,2,2.00,0,NONE
198,37.2890933333,127.1072203333,-38.172,12.950,0.000,0.000,0.000,1,2,2.00,0,NONE
199,37.2890936667,127.1072180000,-38.378,12.987,0.000,0.000,0.000,1,2,2.00,0,NONE
200,37.2890941667,127.1072160000,-38.555,13.043,0.000,0.000,0.000,1,2,2.00,0,NONE
201,37.2890948333,127.1072136667,-38.762,13.117,0.000,0.000,0.000,1,2,2.00,0,NONE
202,37.2890956667,127.1072113333,-38.969,13.210,0.000,0.000,0.000,1,2,2.00,0,NONE
203,37.2890961667,127.1072091667,-39.161,13.266,0.000,0.000,0.000,1,2,2.00,0,NONE
204,37.2890966667,127.1072071667,-39.338,13.321,0.000,0.000,0.000,1,2,2.00,0,NONE
205,37.2890971667,127.1072048333,-39.544,13.377,0.000,0.000,0.000,1,2,2.00,0,NONE
206,37.2890978333,127.1072025000,-39.751,13.451,0.000,0.000,0.000,1,2,2.00,0,NONE
207,37.2890986667,127.1072001667,-39.958,13.544,0.000,0.000,0.000,1,2,2.00,0,NONE
208,37.2890991667,127.1071980000,-40.150,13.600,0.000,0.000,0.000,1,2,2.00,0,NONE
209,37.2890998333,127.1071958333,-40.341,13.674,0.000,0.000,0.000,1,2,2.00,0,NONE
210,37.2891001667,127.1071936667,-40.533,13.711,0.000,0.000,0.000,1,2,2.00,0,NONE
211,37.2891008333,127.1071913333,-40.740,13.785,0.000,0.000,0.000,1,2,2.00,0,NONE
212,37.2891015000,127.1071891667,-40.932,13.859,0.000,0.000,0.000,1,2,2.00,0,NONE
213,37.2891021667,127.1071871667,-41.109,13.934,0.000,0.000,0.000,1,2,2.00,0,NONE
214,37.2891026667,127.1071851667,-41.286,13.989,0.000,0.000,0.000,1,2,2.00,0,NONE
215,37.2891031667,127.1071833333,-41.448,14.045,0.000,0.000,0.000,1,2,2.00,0,NONE
216,37.2891035000,127.1071813333,-41.626,14.082,0.000,0.000,0.000,1,2,2.00,0,NONE
217,37.2891040000,127.1071795000,-41.788,14.138,0.000,0.000,0.000,1,2,2.00,0,NONE
218,37.2891046667,127.1071773333,-41.980,14.212,0.000,0.000,0.000,1,2,2.00,0,NONE
219,37.2891055000,127.1071753333,-42.157,14.305,0.000,0.000,0.000,1,2,2.00,0,NONE
220,37.2891061667,127.1071731667,-42.349,14.379,0.000,0.000,0.000,1,2,2.00,0,NONE
221,37.2891068333,127.1071708333,-42.556,14.453,0.000,0.000,0.000,1,2,2.00,0,NONE
222,37.2891076667,127.1071685000,-42.762,14.546,0.000,0.000,0.000,1,2,2.00,0,NONE
223,37.2891083333,127.1071663333,-42.954,14.620,0.000,0.000,0.000,1,2,2.00,0,NONE
224,37.2891093333,127.1071638333,-43.175,14.731,0.000,0.000,0.000,1,2,2.00,0,NONE
225,37.2891100000,127.1071615000,-43.382,14.806,0.000,0.000,0.000,1,2,2.00,0,NONE
226,37.2891106667,127.1071593333,-43.574,14.880,0.000,0.000,0.000,1,2,2.00,0,NONE
227,37.2891111667,127.1071568333,-43.795,14.935,0.000,0.000,0.000,1,2,2.00,0,NONE
228,37.2891118333,127.1071545000,-44.002,15.010,0.000,0.000,0.000,1,2,2.00,0,NONE
229,37.2891125000,127.1071523333,-44.194,15.084,0.000,0.000,0.000,1,2,2.00,0,NONE
230,37.2891133333,127.1071500000,-44.401,15.177,0.000,0.000,0.000,1,2,2.00,0,NONE
