index,latitude,longitude,x_m,y_m,direction,mode,drive_level
146,37.2888283000,127.1066803000,-66.348,20.624,1,INTERSECTION,2.00
147,37.2888205000,127.1066752000,-66.800,19.756,1,INTERSECTION,2.00
148,37.2888119000,127.1066704000,-67.225,18.798,1,INTERSECTION,2.00
149,37.2888036000,127.1066651000,-67.694,17.874,1,INTERSECTION,2.00
150,37.2887955000,127.1066596000,-68.181,16.973,1,INTERSECTION,2.00
151,37.2887874000,127.1066542000,-68.659,16.071,1,INTERSECTION,2.00
152,37.2887790000,127.1066497000,-69.058,15.136,1,INTERSECTION,2.00
153,37.2887708335,127.1066450589,-69.469,14.227,1,INTERSECTION,2.00
154,37.2887622667,127.1066403178,-69.889,13.273,1,INTERSECTION,2.00
155,37.2887550670,127.1066356825,-70.299,12.472,1,INTERSECTION,2.00
156,37.2887462334,127.1066316825,-70.654,11.488,1,INTERSECTION,2.00
157,37.2887382333,127.1066270738,-71.062,10.598,1,INTERSECTION,2.00
158,37.2887313008,127.1066237356,-71.358,9.826,1,INTERSECTION,2.00
